Species,Reference Genome,Challenge,Publication,BioProject,BioSample,Experiment,Run,SRA_Sample,donor_identifier,source_name,treatment,cell_type,time_point,sex,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402958,SRX377798,SRR1030108,SRS502602,C57BL6J,GSM1265513,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402943,SRX377799,SRR1030109,SRS502603,C57BL6J,GSM1265514,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402943,SRX377799,SRR1030110,SRS502603,C57BL6J,GSM1265514,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402962,SRX377800,SRR1030111,SRS502604,C57BL6J,GSM1265515,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402962,SRX377800,SRR1030112,SRS502604,C57BL6J,GSM1265515,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402959,SRX377815,SRR1030137,SRS502618,CAST,GSM1265530,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402959,SRX377815,SRR1030138,SRS502618,CAST,GSM1265530,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402979,SRX377814,SRR1030135,SRS502619,CAST,GSM1265529,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402979,SRX377814,SRR1030136,SRS502619,CAST,GSM1265529,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402980,SRX377816,SRR1030139,SRS502620,CAST,GSM1265531,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402980,SRX377816,SRR1030140,SRS502620,CAST,GSM1265531,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402907,SRX377829,SRR1030157,SRS502633,NOD,GSM1265544,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402901,SRX377830,SRR1030158,SRS502634,NOD,GSM1265545,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402908,SRX377831,SRR1030159,SRS502635,NOD,GSM1265546,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402909,SRX377844,SRR1030173,SRS502648,NZO,GSM1265559,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402909,SRX377844,SRR1030174,SRS502648,NZO,GSM1265559,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402923,SRX377845,SRR1030175,SRS502649,NZO,GSM1265560,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402939,SRX377859,SRR1030195,SRS502663,PWK,GSM1265574,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402939,SRX377859,SRR1030196,SRS502663,PWK,GSM1265574,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402930,SRX377860,SRR1030197,SRS502664,PWK,GSM1265575,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402930,SRX377860,SRR1030198,SRS502664,PWK,GSM1265575,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402941,SRX377861,SRR1030199,SRS502665,PWK,GSM1265576,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402941,SRX377861,SRR1030200,SRS502665,PWK,GSM1265576,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402966,SRX377874,SRR1030220,SRS502678,WSB,GSM1265589,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402984,SRX377875,SRR1030221,SRS502679,WSB,GSM1265590,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402968,SRX377876,SRR1030222,SRS502680,WSB,GSM1265591,MA15,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402867,SRX377770,SRR1030060,SRS502574,129S1,GSM1265485,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402878,SRX377771,SRR1030061,SRS502575,129S1,GSM1265486,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402878,SRX377771,SRR1030062,SRS502575,129S1,GSM1265486,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402892,SRX377785,SRR1030083,SRS502589,AJ,GSM1265500,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402885,SRX377786,SRR1030084,SRS502590,AJ,GSM1265501,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402945,SRX377801,SRR1030113,SRS502605,C57BL6J,GSM1265516,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402945,SRX377801,SRR1030114,SRS502605,C57BL6J,GSM1265516,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402963,SRX377802,SRR1030115,SRS502606,C57BL6J,GSM1265517,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402960,SRX377817,SRR1030141,SRS502621,CAST,GSM1265532,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402978,SRX377818,SRR1030142,SRS502622,CAST,GSM1265533,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402904,SRX377832,SRR1030160,SRS502636,NOD,GSM1265547,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402915,SRX377833,SRR1030161,SRS502637,NOD,GSM1265548,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402912,SRX377846,SRR1030176,SRS502650,NZO,GSM1265561,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402912,SRX377846,SRR1030177,SRS502650,NZO,GSM1265561,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402924,SRX377847,SRR1030178,SRS502651,NZO,GSM1265562,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402931,SRX377862,SRR1030201,SRS502666,PWK,GSM1265577,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402931,SRX377862,SRR1030202,SRS502666,PWK,GSM1265577,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402944,SRX377863,SRR1030203,SRS502667,PWK,GSM1265578,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402944,SRX377863,SRR1030204,SRS502667,PWK,GSM1265578,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402986,SRX377877,SRR1030223,SRS502681,WSB,GSM1265592,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402969,SRX377878,SRR1030224,SRS502682,WSB,GSM1265593,MOCK,lung,D2,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402871,SRX377772,SRR1030063,SRS502576,129S1,GSM1265487,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402875,SRX377773,SRR1030064,SRS502577,129S1,GSM1265488,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402890,SRX377787,SRR1030085,SRS502591,AJ,GSM1265502,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402890,SRX377787,SRR1030086,SRS502591,AJ,GSM1265502,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402886,SRX377788,SRR1030087,SRS502592,AJ,GSM1265503,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402946,SRX377803,SRR1030116,SRS502607,C57BL6J,GSM1265518,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402946,SRX377803,SRR1030117,SRS502607,C57BL6J,GSM1265518,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402967,SRX377804,SRR1030118,SRS502608,C57BL6J,GSM1265519,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402961,SRX377819,SRR1030143,SRS502623,CAST,GSM1265534,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402961,SRX377819,SRR1030144,SRS502623,CAST,GSM1265534,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402981,SRX377820,SRR1030145,SRS502624,CAST,GSM1265535,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402981,SRX377820,SRR1030146,SRS502624,CAST,GSM1265535,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402905,SRX377834,SRR1030162,SRS502638,NOD,GSM1265549,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402917,SRX377835,SRR1030163,SRS502639,NOD,GSM1265550,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402914,SRX377848,SRR1030179,SRS502652,NZO,GSM1265563,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402926,SRX377849,SRR1030180,SRS502653,NZO,GSM1265564,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402934,SRX377864,SRR1030205,SRS502668,PWK,GSM1265579,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402934,SRX377864,SRR1030206,SRS502668,PWK,GSM1265579,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402947,SRX377865,SRR1030207,SRS502669,PWK,GSM1265580,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402947,SRX377865,SRR1030208,SRS502669,PWK,GSM1265580,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402970,SRX377879,SRR1030225,SRS502683,WSB,GSM1265594,MOCK,lung,D4,female,,,,
Mus musculus,Mus_musculus,SARS (MA15),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4132174/,PRJNA227801,SAMN02402987,SRX377880,SRR1030226,SRS502684,WSB,GSM1265595,MOCK,lung,D4,female,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711246,SRX2733670,SRR5444611,SRS2121567,418,MDM-418_H3N2_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711245,SRX2733671,SRR5444612,SRS2121572,418,MDM-418_H3N2_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711244,SRX2733672,SRR5444613,SRS2121569,418,MDM-418_H3N2_MOI2_03h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711243,SRX2733673,SRR5444614,SRS2121575,418,MDM-418_H3N2_MOI2_03h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711242,SRX2733674,SRR5444615,SRS2121577,418,MDM-418_H3N2_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711241,SRX2733675,SRR5444616,SRS2121571,418,MDM-418_H3N2_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711240,SRX2733676,SRR5444617,SRS2121570,418,MDM-418_H3N2_MOI2_06h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711239,SRX2733677,SRR5444618,SRS2121576,418,MDM-418_H3N2_MOI2_06h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711238,SRX2733678,SRR5444619,SRS2121574,418,MDM-418_H3N2_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711237,SRX2733679,SRR5444620,SRS2121568,418,MDM-418_H3N2_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711236,SRX2733680,SRR5444621,SRS2121573,418,MDM-418_H3N2_MOI2_12h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711235,SRX2733681,SRR5444622,SRS2121578,418,MDM-418_H3N2_MOI2_12h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711234,SRX2733682,SRR5444623,SRS2121579,418,MDM-418_H3N2_MOI0_18h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711233,SRX2733683,SRR5444624,SRS2121580,418,MDM-418_H3N2_MOI0_18h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711232,SRX2733684,SRR5444625,SRS2121581,418,MDM-418_H3N2_MOI2_18h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711231,SRX2733685,SRR5444626,SRS2121582,418,MDM-418_H3N2_MOI2_18h,"A/Wyoming/03/03 (H3N2), MOI 2",Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711230,SRX2733686,SRR5444627,SRS2121583,513,MDM-513_H5N1_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711229,SRX2733687,SRR5444628,SRS2121588,513,MDM-513_H5N1_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711228,SRX2733688,SRR5444629,SRS2121584,513,MDM-513_H5N1_MOI2_03h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711227,SRX2733689,SRR5444630,SRS2121585,513,MDM-513_H5N1_MOI2_03h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711226,SRX2733690,SRR5444631,SRS2121586,513,MDM-513_H5N1_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711225,SRX2733691,SRR5444632,SRS2121587,513,MDM-513_H5N1_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711224,SRX2733692,SRR5444633,SRS2121589,513,MDM-513_H5N1_MOI2_06h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711223,SRX2733693,SRR5444634,SRS2121592,513,MDM-513_H5N1_MOI2_06h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711222,SRX2733694,SRR5444635,SRS2121591,513,MDM-513_H5N1_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711221,SRX2733695,SRR5444636,SRS2121590,513,MDM-513_H5N1_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711220,SRX2733696,SRR5444637,SRS2121593,513,MDM-513_H5N1_MOI2_12h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711219,SRX2733697,SRR5444638,SRS2121596,513,MDM-513_H5N1_MOI2_12h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711218,SRX2733698,SRR5444639,SRS2121595,513,MDM-513_H5N1_MOI0_18h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711217,SRX2733699,SRR5444640,SRS2121600,513,MDM-513_H5N1_MOI0_18h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711216,SRX2733700,SRR5444641,SRS2121599,513,MDM-513_H5N1_MOI2_18h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711215,SRX2733701,SRR5444642,SRS2121594,513,MDM-513_H5N1_MOI2_18h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),18h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711214,SRX2733702,SRR5444643,SRS2121598,520,MDM-520_H5N1_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711213,SRX2733703,SRR5444644,SRS2121597,520,MDM-520_H5N1_MOI0_03h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711212,SRX2733704,SRR5444645,SRS2121601,520,MDM-520_H5N1_MOI2_03h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711211,SRX2733705,SRR5444646,SRS2121604,520,MDM-520_H5N1_MOI2_03h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),03h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711210,SRX2733706,SRR5444647,SRS2121602,520,MDM-520_H5N1_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711209,SRX2733707,SRR5444648,SRS2121606,520,MDM-520_H5N1_MOI0_06h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711208,SRX2733708,SRR5444649,SRS2121608,520,MDM-520_H5N1_MOI2_06h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711207,SRX2733709,SRR5444650,SRS2121603,520,MDM-520_H5N1_MOI2_06h,"A/Vietnam/1203/04 (H5N1) HALo, MOI 2",Human Monocyte-Derived Macrophages (MDM),06h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711206,SRX2733710,SRR5444651,SRS2121605,520,MDM-520_H5N1_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
Homo sapiens,Homo_sapiens,Influenza,,PRJNA382632,SAMN06711205,SRX2733711,SRR5444652,SRS2121607,520,MDM-520_H5N1_MOI0_12h,uninfected (mock control),Human Monocyte-Derived Macrophages (MDM),12h,,,,,
